ele,x,y,z,flip
-1718.78003,-19.68433575,55.77039573,1079.68997,1718.78003
-1685.73999,-19.66636944,55.77039573,1112.73001,1685.73999
-1677.28003,-19.64840314,55.77039573,1121.18997,1677.28003
-1662.30005,-19.63043683,55.77039573,1136.16995,1662.30005
-1457.96997,-19.61247053,55.77039573,1340.50003,1457.96997
-1706.46997,-19.59450422,55.77039573,1092.00003,1706.46997
-1612.66003,-19.57653792,55.77039573,1185.80997,1612.66003
-1574.22998,-19.55857161,55.77039573,1224.24002,1574.22998
-1605.18994,-19.5406053,55.77039573,1193.28006,1605.18994
-1621.89001,-19.522639,55.77039573,1176.57999,1621.89001
-1646.72998,-19.50467269,55.77039573,1151.74002,1646.72998
-1658.41003,-19.48670639,55.77039573,1140.05997,1658.41003
-1665.56006,-19.46874008,55.77039573,1132.90994,1665.56006
-1673.03003,-19.45077378,55.77039573,1125.43997,1673.03003
-1677.87,-19.43280747,55.77039573,1120.6,1677.87
-1680.71997,-19.41484117,55.77039573,1117.75003,1680.71997
-1661.13,-19.39687486,55.77039573,1137.34,1661.13
-1614.15002,-19.37890855,55.77039573,1184.31998,1614.15002
-1589.26001,-19.36094225,55.77039573,1209.20999,1589.26001
-1600.39001,-19.34297594,55.77039573,1198.07999,1600.39001
-1597.54004,-19.32500964,55.77039573,1200.92996,1597.54004
-1576.58997,-19.30704333,55.77039573,1221.88003,1576.58997
-1565.58997,-19.28907703,55.77039573,1232.88003,1565.58997
-1554.5,-19.27111072,55.77039573,1243.97,1554.5
-1538.39001,-19.25314441,55.77039573,1260.07999,1538.39001
-1527.53003,-19.23517811,55.77039573,1270.93997,1527.53003
-1520.96997,-19.2172118,55.77039573,1277.50003,1520.96997
-1529.93005,-19.1992455,55.77039573,1268.53995,1529.93005
-1558.70996,-19.18127919,55.77039573,1239.76004,1558.70996
-1596.91003,-19.16331289,55.77039573,1201.55997,1596.91003
-1639.81006,-19.14534658,55.77039573,1158.65994,1639.81006
-1651.62,-19.12738027,55.77039573,1146.85,1651.62
-1588.07996,-19.10941397,55.77039573,1210.39004,1588.07996
-1504.63,-19.09144766,55.77039573,1293.84,1504.63
-1442.81006,-19.07348136,55.77039573,1355.65994,1442.81006
-1312.19995,-19.05551505,55.77039573,1486.27005,1312.19995
-1876.35999,-20.76231409,55.75776088,922.11001,1876.35999
-1899.62,-20.74434779,55.75776088,898.85,1899.62
-1912.02002,-20.72638148,55.75776088,886.44998,1912.02002
-1917.27002,-20.70841517,55.75776088,881.19998,1917.27002
-1945.10999,-20.69044887,55.75776088,853.36001,1945.10999
-1980.35999,-20.67248256,55.75776088,818.11001,1980.35999
-2006.93005,-20.65451626,55.75776088,791.53995,2006.93005
-2019.81995,-20.63654995,55.75776088,778.65005,2019.81995
-2021.71997,-20.61858365,55.75776088,776.75003,2021.71997
-2014.20996,-20.60061734,55.75776088,784.26004,2014.20996
-2014.26001,-20.58265103,55.75776088,784.20999,2014.26001
-2006.75,-20.56468473,55.75776088,791.72,2006.75
-1984.03003,-20.54671842,55.75776088,814.43997,1984.03003
-1974.39001,-20.52875212,55.75776088,824.07999,1974.39001
-1979.27002,-20.51078581,55.75776088,819.19998,1979.27002
-1958.45996,-20.49281951,55.75776088,840.01004,1958.45996
-1948.31995,-20.4748532,55.75776088,850.15005,1948.31995
-1943.12,-20.45688689,55.75776088,855.35,1943.12
-1915.15002,-20.43892059,55.75776088,883.31998,1915.15002
-1901.83997,-20.42095428,55.75776088,896.63003,1901.83997
-1897.81006,-20.40298798,55.75776088,900.65994,1897.81006
-1879.84998,-20.38502167,55.75776088,918.62002,1879.84998
-1858.84998,-20.36705537,55.75776088,939.62002,1858.84998
-1856.5,-20.34908906,55.75776088,941.97,1856.5
-1828.70996,-20.33112275,55.75776088,969.76004,1828.70996
-1837.48999,-20.31315645,55.75776088,960.98001,1837.48999
-1787.56995,-20.29519014,55.75776088,1010.90005,1787.56995
-1749.42004,-20.27722384,55.75776088,1049.04996,1749.42004
-1638.35999,-20.25925753,55.75776088,1160.11001,1638.35999
-1781.64001,-20.24129123,55.75776088,1016.82999,1781.64001
-1859.75,-20.22332492,55.75776088,938.72,1859.75
-1823.91003,-20.20535862,55.75776088,974.55997,1823.91003
-1834.81995,-20.18739231,55.75776088,963.65005,1834.81995
-1855.54004,-20.169426,55.75776088,942.92996,1855.54004
-1835.35999,-20.1514597,55.75776088,963.11001,1835.35999
-1851.29004,-20.13349339,55.75776088,947.17996,1851.29004
-1851.60999,-20.11552709,55.75776088,946.86001,1851.60999
-1853.68994,-20.09756078,55.75776088,944.78006,1853.68994
-1850.93005,-20.07959448,55.75776088,947.53995,1850.93005
-1836.44995,-20.06162817,55.75776088,962.02005,1836.44995
-1831.96997,-20.04366186,55.75776088,966.50003,1831.96997
-1823.05005,-20.02569556,55.75776088,975.41995,1823.05005
-1815.85999,-20.00772925,55.75776088,982.61001,1815.85999
-1813.77002,-19.98976295,55.75776088,984.69998,1813.77002
-1811.82996,-19.97179664,55.75776088,986.64004,1811.82996
-1813,-19.95383034,55.75776088,985.47,1813
-1811.78003,-19.93586403,55.75776088,986.68997,1811.78003
-1809.16003,-19.91789772,55.75776088,989.30997,1809.16003
-1804.44995,-19.89993142,55.75776088,994.02005,1804.44995
-1797.06995,-19.88196511,55.75776088,1001.40005,1797.06995
-1793.05005,-19.86399881,55.75776088,1005.41995,1793.05005
-1788.83997,-19.8460325,55.75776088,1009.63003,1788.83997
-1790.01001,-19.8280662,55.75776088,1008.45999,1790.01001
-1802.81995,-19.81009989,55.75776088,995.65005,1802.81995
-1825.77002,-19.79213358,55.75776088,972.69998,1825.77002
-1827.67004,-19.77416728,55.75776088,970.79996,1827.67004
-1822.92004,-19.75620097,55.75776088,975.54996,1822.92004
-1820.06006,-19.73823467,55.75776088,978.40994,1820.06006
-1786.34998,-19.72026836,55.75776088,1012.12002,1786.34998
-1738.96997,-19.70230206,55.75776088,1059.50003,1738.96997
-1650.31006,-19.68433575,55.75776088,1148.15994,1650.31006
-1601.75,-19.66636944,55.75776088,1196.72,1601.75
-1655.88,-19.64840314,55.75776088,1142.59,1655.88
-1610.26001,-19.63043683,55.75776088,1188.20999,1610.26001
-1643.93005,-19.61247053,55.75776088,1154.53995,1643.93005
-1641.53003,-19.59450422,55.75776088,1156.93997,1641.53003
-1592.10999,-19.57653792,55.75776088,1206.36001,1592.10999
-1536.76001,-19.55857161,55.75776088,1261.70999,1536.76001
-1581.19995,-19.5406053,55.75776088,1217.27005,1581.19995
-1611.16003,-19.522639,55.75776088,1187.30997,1611.16003
-1638.18005,-19.50467269,55.75776088,1160.28995,1638.18005
-1650.71997,-19.48670639,55.75776088,1147.75003,1650.71997
-1662.03003,-19.46874008,55.75776088,1136.43997,1662.03003
-1674.83997,-19.45077378,55.75776088,1123.63003,1674.83997
-1682.76001,-19.43280747,55.75776088,1115.70999,1682.76001
-1682.80005,-19.41484117,55.75776088,1115.66995,1682.80005
-1664.60999,-19.39687486,55.75776088,1133.86001,1664.60999
-1632.66003,-19.37890855,55.75776088,1165.80997,1632.66003
-1594.23999,-19.36094225,55.75776088,1204.23001,1594.23999
-1626.55005,-19.34297594,55.75776088,1171.91995,1626.55005
-1627.55005,-19.32500964,55.75776088,1170.91995,1627.55005
-1588.21997,-19.30704333,55.75776088,1210.25003,1588.21997
-1585.91003,-19.28907703,55.75776088,1212.55997,1585.91003
-1590.30005,-19.27111072,55.75776088,1208.16995,1590.30005
-1566.85999,-19.25314441,55.75776088,1231.61001,1566.85999
-1541.79004,-19.23517811,55.75776088,1256.67996,1541.79004
-1547.07996,-19.2172118,55.75776088,1251.39004,1547.07996
-1557.98999,-19.1992455,55.75776088,1240.48001,1557.98999
-1563.59998,-19.18127919,55.75776088,1234.87002,1563.59998
-1578.13,-19.16331289,55.75776088,1220.34,1578.13
-1536.90002,-19.14534658,55.75776088,1261.56998,1536.90002
-1407.06006,-19.12738027,55.75776088,1391.40994,1407.06006
-1478.38,-19.10941397,55.75776088,1320.09,1478.38
-1456.75,-19.09144766,55.75776088,1341.72,1456.75
-1525.21997,-19.07348136,55.75776088,1273.25003,1525.21997
-1528.75,-19.05551505,55.75776088,1269.72,1528.75
-1900.26001,-20.76231409,55.74512194,898.20999,1900.26001
-1921.53003,-20.74434779,55.74512194,876.93997,1921.53003
-1961.93994,-20.72638148,55.74512194,836.53006,1961.93994
-1976.23999,-20.70841517,55.74512194,822.23001,1976.23999
-1991.40002,-20.69044887,55.74512194,807.06998,1991.40002
-2008.92004,-20.67248256,55.74512194,789.54996,2008.92004
-2035.39001,-20.65451626,55.74512194,763.07999,2035.39001
-2040.78003,-20.63654995,55.74512194,757.68997,2040.78003
-2043.13,-20.61858365,55.74512194,755.34,2043.13
-2031.58997,-20.60061734,55.74512194,766.88003,2031.58997
-2022.98999,-20.58265103,55.74512194,775.48001,2022.98999
-2002.26001,-20.56468473,55.74512194,796.20999,2002.26001
-1993.53003,-20.54671842,55.74512194,804.93997,1993.53003
-1981.21997,-20.52875212,55.74512194,817.25003,1981.21997
-1930.98999,-20.51078581,55.74512194,867.48001,1930.98999
-1939.54004,-20.49281951,55.74512194,858.92996,1939.54004
-1913.25,-20.4748532,55.74512194,885.22,1913.25
-1907.27002,-20.45688689,55.74512194,891.19998,1907.27002
-1893.92004,-20.43892059,55.74512194,904.54996,1893.92004
-1877.08997,-20.42095428,55.74512194,921.38003,1877.08997
-1851.29004,-20.40298798,55.74512194,947.17996,1851.29004
-1834.37,-20.38502167,55.74512194,964.1,1834.37
-1827.80005,-20.36705537,55.74512194,970.66995,1827.80005
-1817.89001,-20.34908906,55.74512194,980.57999,1817.89001
-1809.60999,-20.33112275,55.74512194,988.86001,1809.60999
-1788.56995,-20.31315645,55.74512194,1009.90005,1788.56995
-1759.59998,-20.29519014,55.74512194,1038.87002,1759.59998
-1677.15002,-20.27722384,55.74512194,1121.31998,1677.15002
-1629.98999,-20.25925753,55.74512194,1168.48001,1629.98999
-1866.81006,-20.24129123,55.74512194,931.65994,1866.81006
-1833.72998,-20.22332492,55.74512194,964.74002,1833.72998
-1757.60999,-20.20535862,55.74512194,1040.86001,1757.60999
-1745.43994,-20.18739231,55.74512194,1053.03006,1745.43994
-1795.81006,-20.169426,55.74512194,1002.65994,1795.81006
-1795.71997,-20.1514597,55.74512194,1002.75003,1795.71997
-1768.92004,-20.13349339,55.74512194,1029.54996,1768.92004
-1791.87,-20.11552709,55.74512194,1006.6,1791.87
-1818.62,-20.09756078,55.74512194,979.85,1818.62
-1809.66003,-20.07959448,55.74512194,988.80997,1809.66003
-1808.97998,-20.06162817,55.74512194,989.49002,1808.97998
-1805.90002,-20.04366186,55.74512194,992.56998,1805.90002
-1808.97998,-20.02569556,55.74512194,989.49002,1808.97998
-1805.54004,-20.00772925,55.74512194,992.92996,1805.54004
-1811.95996,-19.98976295,55.74512194,986.51004,1811.95996
-1808.75,-19.97179664,55.74512194,989.72,1808.75
-1808.52002,-19.95383034,55.74512194,989.94998,1808.52002
-1811.42004,-19.93586403,55.74512194,987.04996,1811.42004
-1816.98999,-19.91789772,55.74512194,981.48001,1816.98999
-1819.96997,-19.89993142,55.74512194,978.50003,1819.96997
-1821.38,-19.88196511,55.74512194,977.09,1821.38
-1822.64001,-19.86399881,55.74512194,975.82999,1822.64001
-1825.98999,-19.8460325,55.74512194,972.48001,1825.98999
-1825.71997,-19.8280662,55.74512194,972.75003,1825.71997
-1830.33997,-19.81009989,55.74512194,968.13003,1830.33997
-1831.15002,-19.79213358,55.74512194,967.31998,1831.15002
-1829.97998,-19.77416728,55.74512194,968.49002,1829.97998
-1827.31006,-19.75620097,55.74512194,971.15994,1827.31006
-1813.14001,-19.73823467,55.74512194,985.32999,1813.14001
-1730.05005,-19.72026836,55.74512194,1068.41995,1730.05005
-1647.55005,-19.70230206,55.74512194,1150.91995,1647.55005
-1619.98999,-19.68433575,55.74512194,1178.48001,1619.98999
-1628.81006,-19.66636944,55.74512194,1169.65994,1628.81006
-1602.56006,-19.64840314,55.74512194,1195.90994,1602.56006
-1573.18994,-19.63043683,55.74512194,1225.28006,1573.18994
-1587.77002,-19.61247053,55.74512194,1210.69998,1587.77002
-1566.81006,-19.59450422,55.74512194,1231.65994,1566.81006
-1541.02002,-19.57653792,55.74512194,1257.44998,1541.02002
-1532.72998,-19.55857161,55.74512194,1265.74002,1532.72998
-1562.29004,-19.5406053,55.74512194,1236.17996,1562.29004
-1598.71997,-19.522639,55.74512194,1199.75003,1598.71997
-1621.53003,-19.50467269,55.74512194,1176.93997,1621.53003
-1644.69995,-19.48670639,55.74512194,1153.77005,1644.69995
-1659.90002,-19.46874008,55.74512194,1138.56998,1659.90002
-1676.15002,-19.45077378,55.74512194,1122.31998,1676.15002
-1682.53003,-19.43280747,55.74512194,1115.93997,1682.53003
-1674.66003,-19.41484117,55.74512194,1123.80997,1674.66003
-1669.63,-19.39687486,55.74512194,1128.84,1669.63
-1651.93994,-19.37890855,55.74512194,1146.53006,1651.93994
-1612.93005,-19.36094225,55.74512194,1185.53995,1612.93005
-1605.45996,-19.34297594,55.74512194,1193.01004,1605.45996
-1590.66003,-19.32500964,55.74512194,1207.80997,1590.66003
-1587.40002,-19.30704333,55.74512194,1211.06998,1587.40002
-1596.35999,-19.28907703,55.74512194,1202.11001,1596.35999
-1610.07996,-19.27111072,55.74512194,1188.39004,1610.07996
-1534.44995,-19.25314441,55.74512194,1264.02005,1534.44995
-1523.18005,-19.23517811,55.74512194,1275.28995,1523.18005
-1566.85999,-19.2172118,55.74512194,1231.61001,1566.85999
-1510.02002,-19.1992455,55.74512194,1288.44998,1510.02002
-1507.39001,-19.18127919,55.74512194,1291.07999,1507.39001
-1529.79004,-19.16331289,55.74512194,1268.67996,1529.79004
-1409.31995,-19.14534658,55.74512194,1389.15005,1409.31995
-1353.06995,-19.12738027,55.74512194,1445.40005,1353.06995
-1420.68005,-19.10941397,55.74512194,1377.78995,1420.68005
-1414.83997,-19.09144766,55.74512194,1383.63003,1414.83997
-1280.47998,-19.07348136,55.74512194,1517.99002,1280.47998
-1450.87,-19.05551505,55.74512194,1347.6,1450.87
-1949.63,-20.76231409,55.73247891,848.84,1949.63
-1980.5,-20.74434779,55.73247891,817.97,1980.5
-1997.51001,-20.72638148,55.73247891,800.95999,1997.51001
-2016.56995,-20.70841517,55.73247891,781.90005,2016.56995
-2039.56006,-20.69044887,55.73247891,758.90994,2039.56006
-2051.37012,-20.67248256,55.73247891,747.09988,2051.37012
-2052.62988,-20.65451626,55.73247891,745.84012,2052.62988
-2056.84009,-20.63654995,55.73247891,741.62991,2056.84009
-2055.12012,-20.61858365,55.73247891,743.34988,2055.12012
-2029.42004,-20.60061734,55.73247891,769.04996,2029.42004
-1982.98999,-20.58265103,55.73247891,815.48001,1982.98999
-1955.52002,-20.56468473,55.73247891,842.94998,1955.52002
-1960.81006,-20.54671842,55.73247891,837.65994,1960.81006
-1929.57996,-20.52875212,55.73247891,868.89004,1929.57996
-1902.88,-20.51078581,55.73247891,895.59,1902.88
-1902.33997,-20.49281951,55.73247891,896.13003,1902.33997
-1885.37,-20.4748532,55.73247891,913.1,1885.37
-1856.94995,-20.45688689,55.73247891,941.52005,1856.94995
-1833.28003,-20.43892059,55.73247891,965.18997,1833.28003
-1821.23999,-20.42095428,55.73247891,977.23001,1821.23999
-1815.04004,-20.40298798,55.73247891,983.42996,1815.04004
-1811.18994,-20.38502167,55.73247891,987.28006,1811.18994
-1795.67004,-20.36705537,55.73247891,1002.79996,1795.67004
-1758.88,-20.34908906,55.73247891,1039.59,1758.88
-1756.97998,-20.33112275,55.73247891,1041.49002,1756.97998
-1741,-20.31315645,55.73247891,1057.47,1741
-1741.77002,-20.29519014,55.73247891,1056.69998,1741.77002
-1672.20996,-20.27722384,55.73247891,1126.26004,1672.20996
-1818.33997,-20.25925753,55.73247891,980.13003,1818.33997
-1816.93994,-20.24129123,55.73247891,981.53006,1816.93994
-1724.62,-20.22332492,55.73247891,1073.85,1724.62
-1689.81995,-20.20535862,55.73247891,1108.65005,1689.81995
-1708.15002,-20.18739231,55.73247891,1090.31998,1708.15002
-1690,-20.169426,55.73247891,1108.47,1690
-1690.85999,-20.1514597,55.73247891,1107.61001,1690.85999
-1699.85999,-20.13349339,55.73247891,1098.61001,1699.85999
-1723.34998,-20.11552709,55.73247891,1075.12002,1723.34998
-1741.68005,-20.09756078,55.73247891,1056.78995,1741.68005
-1745.53003,-20.07959448,55.73247891,1052.93997,1745.53003
-1759.18994,-20.06162817,55.73247891,1039.28006,1759.18994
-1786.03003,-20.04366186,55.73247891,1012.43997,1786.03003
-1782.31995,-20.02569556,55.73247891,1016.15005,1782.31995
-1789.82996,-20.00772925,55.73247891,1008.64004,1789.82996
-1794.18005,-19.98976295,55.73247891,1004.28995,1794.18005
-1793.08997,-19.97179664,55.73247891,1005.38003,1793.08997
-1799.29004,-19.95383034,55.73247891,999.17996,1799.29004
-1798.69995,-19.93586403,55.73247891,999.77005,1798.69995
-1802.95996,-19.91789772,55.73247891,995.51004,1802.95996
-1810.29004,-19.89993142,55.73247891,988.17996,1810.29004
-1815.57996,-19.88196511,55.73247891,982.89004,1815.57996
-1819.66003,-19.86399881,55.73247891,978.80997,1819.66003
-1823.55005,-19.8460325,55.73247891,974.91995,1823.55005
-1826.07996,-19.8280662,55.73247891,972.39004,1826.07996
-1828.53003,-19.81009989,55.73247891,969.93997,1828.53003
-1823.64001,-19.79213358,55.73247891,974.82999,1823.64001
-1798.16003,-19.77416728,55.73247891,1000.30997,1798.16003
-1761.09998,-19.75620097,55.73247891,1037.37002,1761.09998
-1732.90002,-19.73823467,55.73247891,1065.56998,1732.90002
-1659.90002,-19.72026836,55.73247891,1138.56998,1659.90002
-1597,-19.70230206,55.73247891,1201.47,1597
-1601.43005,-19.68433575,55.73247891,1197.03995,1601.43005
-1558.76001,-19.66636944,55.73247891,1239.70999,1558.76001
-1542.64001,-19.64840314,55.73247891,1255.82999,1542.64001
-1529.56995,-19.63043683,55.73247891,1268.90005,1529.56995
-1533.41003,-19.61247053,55.73247891,1265.05997,1533.41003
-1508.96997,-19.59450422,55.73247891,1289.50003,1508.96997
-1498.33997,-19.57653792,55.73247891,1300.13003,1498.33997
-1528.75,-19.55857161,55.73247891,1269.72,1528.75
-1558.43994,-19.5406053,55.73247891,1240.03006,1558.43994
-1589.12,-19.522639,55.73247891,1209.35,1589.12
-1616.85999,-19.50467269,55.73247891,1181.61001,1616.85999
-1635.23999,-19.48670639,55.73247891,1163.23001,1635.23999
-1647.87,-19.46874008,55.73247891,1150.6,1647.87
-1653.52002,-19.45077378,55.73247891,1144.94998,1653.52002
-1662.97998,-19.43280747,55.73247891,1135.49002,1662.97998
-1667.32996,-19.41484117,55.73247891,1131.14004,1667.32996
-1666.18994,-19.39687486,55.73247891,1132.28006,1666.18994
-1663.06995,-19.37890855,55.73247891,1135.40005,1663.06995
-1626.14001,-19.36094225,55.73247891,1172.32999,1626.14001
-1579.70996,-19.34297594,55.73247891,1218.76004,1579.70996
-1593.01001,-19.32500964,55.73247891,1205.45999,1593.01001
-1613.56006,-19.30704333,55.73247891,1184.90994,1613.56006
-1577.07996,-19.28907703,55.73247891,1221.39004,1577.07996
-1578.48999,-19.27111072,55.73247891,1219.98001,1578.48999
-1576,-19.25314441,55.73247891,1222.47,1576
-1594.18994,-19.23517811,55.73247891,1204.28006,1594.18994
-1553.37,-19.2172118,55.73247891,1245.1,1553.37
-1526.90002,-19.1992455,55.73247891,1271.56998,1526.90002
-1560.60999,-19.18127919,55.73247891,1237.86001,1560.60999
-1551.69995,-19.16331289,55.73247891,1246.77005,1551.69995
-1474.31006,-19.14534658,55.73247891,1324.15994,1474.31006
-1439.81995,-19.12738027,55.73247891,1358.65005,1439.81995
-1434.47998,-19.10941397,55.73247891,1363.99002,1434.47998
-1409.45996,-19.09144766,55.73247891,1389.01004,1409.45996
-1390.71997,-19.07348136,55.73247891,1407.75003,1390.71997
-1280.93005,-19.05551505,55.73247891,1517.53995,1280.93005
-2002.63,-20.76231409,55.71983178,795.84,2002.63
-2024.70996,-20.74434779,55.71983178,773.76004,2024.70996
